X,Y,OBJECTID,ETE_CD,ETE_NM,ETE_ACH_CD,ETE_AA_OPERACAO,ETE_DS_STATUS,ETE_DS_INTEGRADO,ETE_DS_TOTAL,ETE_DS_TIPOLOGIA,ETE_NM_CORPORECEPTOR,ETE_QT_POPPROJ,ETE_PC_REMOCAODBO,ETE_PC_REMOCAOP,ETE_PC_REMOCAON,ETE_MUN_CD_IBGE,ETE_NM_REGIAOMETROP,ETE_DS_TIPOLOGRESUMIDA
-36.3830159999999,-5.51499699999994,1845,2409704_ETE_1,ETE São Francisco,75612261,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação + Polimento Final (Vala de Infiltração/Tanque de Macrófitas),Infiltração no solo,0,0.80000001,0,0,2409704, ,LAG
-35.225407,-6.43939799999993,1846,2409803_ETE_1,ETE Cidade,7576311,0,Inativa/abandonada/desativada,Não,Sim,Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.81999999,0,0,2409803, ,LAG
-36.7129439999999,-5.27780599999994,1847,2409902_ETE_1,ETE Pendências,7561341,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoas de Maturação em Série + Infiltração no solo (reuso), ,0,0.85000002,0,0,2409902, ,LAG
-36.015822,-6.24719399999998,1848,2411205_ETE_1,ETE São Miguel,7574933,0,Ativa,Não,Sim,Lagoas Facultativas em Série + Lagoa de Maturação, ,0,0.81,0,0,2411205, ,LAG
-36.7395089999999,-6.77115099999997,1849,2411429_ETE_2,ETE Sítio Santana,75628361,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.75,0,0,2411429, ,LAG
-35.473288,-6.31291199999993,1850,2411502_ETE_1,ETE Santo Antônio,7574252,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação + Polimento Final (Vala de Infiltração/Tanque de Macrófitas),Infiltração no solo,0,0.80000001,0,0,2411502, ,LAG
-35.3400829999999,-5.79611099999994,1851,2412005_ETE_6,ETE Centro - São Gonçalo do Amarante,757254,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.80000001,0,0,2412005,RM Natal - RN,LAG
-35.3155829999999,-5.79808299999996,1852,2412005_ETE_4,ETE Santo Antônio - São Gonçalo do Amarante,757255,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.80000001,0,0,2412005,RM Natal - RN,LAG
-35.2792219999999,-5.78463899999997,1853,2412005_ETE_3,ETE Rego Molero III,757252,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.80000001,0,0,2412005,RM Natal - RN,LAG
-35.266472,-5.78474999999997,1854,2412005_ETE_5,ETE Amarante - RN,757252,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.80000001,0,0,2412005,RM Natal - RN,LAG
-36.890361,-5.80508299999997,1855,2412807_ETE_1,ETE São Rafael,7561921,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoas de Maturação em Série + Infiltração no solo (reuso),Reserv. Armando Ribeiro (ETE sem efluente),0,0.79000002,0,0,2412807, ,LAG
-36.069424,-5.97372599999994,1856,2412906_ETE_1,ETE São Tomé - RN,75729557,0,Ativa,Não,Sim,Lagoa Facultativa + Disposição no Solo (Infiltração no Solo/Escoamento Superficial/Escada de Aeração),Infiltração no solo,0,0.80000001,0,0,2412906, ,LAG
-35.457778,-5.20197199999996,1857,2414407_ETE_1,ETE Touros,75715761,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.80000001,0,0,2414407, ,LAG
-61.471965,-11.4484629999999,1858,1100049_ETE_1,ETE RO - 208,4634773,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.75,0,0,1100049, ,LAG
-62.2920839999999,-11.342074,1859,1100346_ETE_1,ETE Alvorada D'Oeste,4634674,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.75,0,0,1100346, ,LAG
-55.7529249999999,-29.7866309999999,1860,4300406_ETE_1,ETE Ibirapuitã,8262381,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.80000001,0,0,4300406, ,LAG
-51.085669417,-30.027143538,1861,4300604_ETE_1,ETE Algarve,7814142,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.72000003,0,0,4300604,RM Porto Alegre - RS,RAN
-51.068703679,-29.9789998909999,1862,4300604_ETE_2,ETE Alvorada,781417,0,Inativa/abandonada/desativada,Sim (Soma),Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.89999998,0,0,4300604,RM Porto Alegre - RS,LAT
-54.0793603399999,-31.394843948,1863,4301602_ETE_21,ETE Passo do Onze 1,82269631,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.85000002,0,0,4301602, ,SIM
-54.079179316,-31.3947584969999,1864,4301602_ETE_22,ETE Passo do Onze 2,82269631,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.85000002,0,0,4301602, ,SIM
-54.06012831,-31.337598369,1865,4301602_ETE_20,ETE Habitar Brasil,82269624,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.69999999,0,0,4301602, ,SIM
-54.078738625,-31.3947010059999,1866,4301602_ETE_27,ETE Vila Gaúcha,82269631,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.537,0,0,4301602, ,SIM
-54.078944252,-31.394945074,1867,4301602_ETE_26,ETE Vila Brum,82269631,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.85000002,0,0,4301602, ,SIM
-54.078916319,-31.394800603,1868,4301602_ETE_25,ETE Vila Brasil,82269631,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.69999999,0,0,4301602, ,SIM
-54.0787249649999,-31.3948583399999,1869,4301602_ETE_3,ETE Bairro Ibagé 01,82269631,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.69999999,0,0,4301602, ,SIM
-54.0790743979999,-31.395096381,1870,4301602_ETE_4,ETE Bairro Ibagé 02,82269631,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.69999999,0,0,4301602, ,SIM
-54.079149674,-31.3438710469999,1871,4301602_ETE_5,ETE Bairro Ipiranga - 21,82269624,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.55000001,0,0,4301602, ,SIM
-54.095458473,-31.353666635,1872,4301602_ETE_6,ETE Bairro Ipiranga 2,82269633,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.28999999,0,0,4301602, ,SIM
-54.078810323,-31.394572071,1873,4301602_ETE_11,ETE Bairro São Bernardo 2,82269631,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.373,0,0,4301602, ,SIM
-54.079135568,-31.3949045219999,1874,4301602_ETE_10,ETE Bairro São Bernardo 1,82269631,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.55000001,0,0,4301602, ,SIM
-54.077571871,-31.305591331,1875,4301602_ETE_7,ETE Bairro Malafaia,8226967,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.69999999,0,0,4301602, ,SIM
-54.127821247,-31.2908279719999,1876,4301602_ETE_14,ETE Bairro São Martins,82269662,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.69999999,0,0,4301602, ,SIM
-54.079224381,-31.395015208,1877,4301602_ETE_15,ETE Bairro Vila Goulart,82269631,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.64999998,0,0,4301602, ,SIM
-54.1418952019999,-31.2693254869999,1878,4301602_ETE_12,ETE Bairro São Domingos 1,8226847,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.69999999,0,0,4301602, ,SIM
-54.136680735,-31.2699190279999,1879,4301602_ETE_13,ETE Bairro São Domingos 2,82268491,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.69999999,0,0,4301602, ,SIM
-54.051888651,-31.352245443,1880,4301602_ETE_8,ETE Bairro Pedra Branca 1,82269626,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.69999999,0,0,4301602, ,SIM
-54.074290498,-31.3330978709999,1881,4301602_ETE_9,ETE Bairro Pedra Branca 2,82269624,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.69999999,0,0,4301602, ,SIM
-54.07906975,-31.3946239589999,1882,4301602_ETE_2,ETE Bairro Cohab - Bagé,82269631,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.69999999,0,0,4301602, ,SIM
-51.4673807,-29.1500595269999,1883,4302105_ETE_2,ETE Bento Gonçalves II,786785,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.77999997,0,0,4302105,RM da Serra Gaúcha - RS,RAN
-54.841918,-29.876313,1884,4302907_ETE_1,ETE Cacequi,826732,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.75,0,0,4302907, ,RAN
-52.8737829999999,-30.051658,1885,4303004_ETE_1,ETE Cachoeira do Sul,78775,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.41,0,0,4303004, ,SIM
-51.077819,-29.9001029999999,1886,4303103_ETE_3,ETE Granja Esperança,7814121,0,Ativa,Não,Sim,Lagoa Aerada, ,0,0.75999999,0,0,4303103,RM Porto Alegre - RS,LAG
-50.759986661,-29.455243874,1887,4304408_ETE_4,ETE São Luiz - Canela,78229,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.55000001,0,0,4304408, ,SIM
-50.789006,-29.3685609999999,1888,4304408_ETE_1,ETE Chacrão,78229,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,4304408, ,SIM
-50.791664,-29.368481,1889,4304408_ETE_5,ETE SESI - Araci Correa,78229,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.30000001,0,0,4304408, ,SIM
-50.8192579999999,-29.3511559999999,1890,4304408_ETE_3,ETE Santa Terezinha - Canela,784918,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.81,0,0,4304408, ,RAN
-50.843713,-29.377241,1891,4304408_ETE_2,ETE Reserva da Serra,782262,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.83999997,0,0,4304408, ,LAT
-51.1978779999999,-29.9383809999999,1892,4304606_ETE_1,ETE Mato Grande,7815,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.97000003,0,0,4304606,RM Porto Alegre - RS,LAT
-50.015419,-29.721083,1893,4304630_ETE_1,ETE Araçá,77995,0,Ativa,Não,Sim,Bacias de Infiltração no Solo (Dunas de Areia/ Áreas Alagadas - Wetland), ,0,0.75999999,0,0,4304630,Aglomeração Urbana do Litoral Norte - Rio Grande do Sul - RS,SIM
-50.0281751639999,-29.7516363559999,1894,4304630_ETE_3,ETE São Jorge - Capão da Canoa,77995,0,Ativa,Não,Sim,Reator Anaeróbio + Disposição no Solo  (Infiltração no Solo/Escoamento Superficial/Escada de Aeração), ,0,0.83999997,0,0,4304630,Aglomeração Urbana do Litoral Norte - Rio Grande do Sul - RS,RAN
-51.2276429999999,-29.215482,1895,4305108_ETE_2,ETE Belo,784765,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Floculação Quimicamente Assistida + Decantação, ,0,0.69999999,0,0,4305108,RM da Serra Gaúcha - RS,QBI
-51.161753075,-29.198574782,1896,4305108_ETE_6,ETE Pinhal,784762,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Floculação Quimicamente Assistida + Decantação, ,0,0.92000002,0,0,4305108,RM da Serra Gaúcha - RS,QBI
-51.1221669999999,-29.1924309999999,1897,4305108_ETE_5,ETE Pena Branca,78486,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Floculação Quimicamente Assistida + Decantação, ,0,0.92000002,0,0,4305108,RM da Serra Gaúcha - RS,QBI
-51.2597969999999,-29.1698009999999,1898,4305108_ETE_7,ETE Sahuara,7869128,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Decantador, ,0,0.77999997,0,0,4305108,RM da Serra Gaúcha - RS,RAN
-51.239208,-29.1522899999999,1899,4305108_ETE_9,ETE Tega,7869129,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Floculação Quimicamente Assistida + Decantação, ,0,0.92000002,0,0,4305108,RM da Serra Gaúcha - RS,QBI
-51.146063,-29.138211,1900,4305108_ETE_4,ETE Dalbó,7869129,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Lagoa de Aguapés/Banhado com Macrófitas, ,0,0.75,0,0,4305108,RM da Serra Gaúcha - RS,RAN
-51.144964,-29.1217559999999,1901,4305108_ETE_8,ETE Serrano,78691263,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Disposição no Solo (Infiltração no Solo/Escoamento Superficial/Escada de Aeração/Área Alagada - Banhado), ,0,0.75,0,0,4305108,RM da Serra Gaúcha - RS,RAN
-51.161506,-29.1090379999999,1902,4305108_ETE_10,ETE Vitória - Caxias do Sul,78691263,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio + Decantador, ,0,0.77999997,0,0,4305108,RM da Serra Gaúcha - RS,SIM
-51.179447,-29.115419,1903,4305108_ETE_3,ETE Canyon,78691263,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Decantador, ,0,0.77999997,0,0,4305108,RM da Serra Gaúcha - RS,RAN
-51.2327058879999,-29.106155171,1904,4305108_ETE_1,ETE Ana Rech,78691261,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Disposição no Solo (Infiltração no Solo/Escoamento Superficial/Escada de Aeração/Área Alagada - Banhado), ,0,0.75,0,0,4305108,RM da Serra Gaúcha - RS,RAN
-50.224013,-30.1826,1905,4305454_ETE_1,ETE Cidreira,7799711,0,Ativa,Não,Sim,Bacias de Infiltração no Solo (Dunas de Areia/ Áreas Alagadas - Wetland), ,0,0.69999999,0,0,4305454,Aglomeração Urbana do Litoral Norte - Rio Grande do Sul - RS,SIM
-51.711891,-28.9927059999999,1906,4305959_ETE_1,ETE Cotiporã,786613,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.75,0,0,4305959, ,RAN
-53.650156,-28.632442,1907,4306106_ETE_1,ETE Ana Terra,82744982,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.85000002,0,0,4306106, ,LAG
-51.112655547,-29.581226903,1908,4306403_ETE_1,ETE Picada 48,784423,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.55000001,0,0,4306403,RM Porto Alegre - RS,SIM
-51.088928,-29.9826019999999,1909,4314902_ETE_2,ETE Bosque e Arvoredo,7814141,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada, ,0,0.66000003,0,0,4314902,RM Porto Alegre - RS,LAT
-51.0705,-29.5980329999999,1910,4306403_ETE_2,ETE São João - Dois Irmãos,784423,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.55000001,0,0,4306403,RM Porto Alegre - RS,SIM
-51.1185,-29.6305,1911,4306403_ETE_3,ETE São Luis (Travessão),784423,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.55000001,0,0,4306403,RM Porto Alegre - RS,SIM
-51.1193103649999,-29.584737349,1912,4306403_ETE_4,ETE São Miguel - Dois Irm,784423,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.55000001,0,0,4306403,RM Porto Alegre - RS,SIM
-51.0698,-29.5896,1913,4306403_ETE_5,ETE Vila Bécker,784423,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.55000001,0,0,4306403,RM Porto Alegre - RS,SIM
-51.0919,-29.6016,1914,4306403_ETE_6,ETE Vitória - Dois Irmãos,784423,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio + Lagoa Facultativa, ,0,0.75,0,0,4306403,RM Porto Alegre - RS,MIS
-54.696331909,-30.9902502479999,1915,4306601_ETE_1,ETE Arno N. Rech,8269573,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoas Facultativas em Série + Lagoa de Maturação, ,0,0.81999999,0,0,4306601, ,LAG
-52.844525,-28.7382719999999,1916,4307500_ETE_1,ETE Vila Parizotto,789971,0,Ativa,Não,Sim,Lagoa Aerada + Filtro Biológico + Lagoa de Maturação, ,0,0.74000001,0,0,4307500, ,LAG
-51.203391,-29.664896609,1917,4307609_ETE_1,ETE Nova Estincia,782142,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada - Valo de Oxidação/Sistema Carrossel + Lagoa de Maturação, ,0,0.36000001,0,0,4307609,RM Porto Alegre - RS,LAT
-51.171686,-29.862567,1918,4307708_ETE_2,ETE Moradas de Esteio,78212,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.38999999,0,0,4307708,RM Porto Alegre - RS,SIM
-53.552528324,-27.23735834,1919,4308508_ETE_1,ETE Núcleo Habitacional 5,82757471,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.93000001,0,0,4308508, ,SIM
-50.7872604189999,-29.887504561,1920,4309050_ETE_1,ETE Glorinha,7814862,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.85000002,0,0,4309050,RM Porto Alegre - RS,RAN
-50.8956279999999,-29.377061,1921,4309100_ETE_2,ETE Gramado,7849143,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.74000001,0,0,4309100, ,RAN
-50.873728,-29.361981,1922,4309100_ETE_1,ETE Dutra,784918,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.80000001,0,0,4309100, ,SIM
-50.784755607,-29.4907361219999,1923,4309100_ETE_3,ETE Vivendas do Arvoredo,782261,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.85000002,0,0,4309100, ,LAT
-51.04945,-29.9156879999999,1924,4309209_ETE_2,ETE Morada do Vale II,7814161,0,Ativa,Não,Sim,Lagoa Aerada, ,0,0.74000001,0,0,4309209,RM Porto Alegre - RS,LAG
-50.9902969999999,-29.959222,1925,4309209_ETE_3,ETE Parque dos Anjos,781419,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.82999998,0,0,4309209,RM Porto Alegre - RS,LAG
-51.085889341,-29.970827996,1926,4309209_ETE_5,ETE Recanto das Taquareiras,781415,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.36000001,0,0,4309209,RM Porto Alegre - RS,SIM
-51.038676999,-29.915135,1927,4309209_ETE_4,ETE Parque dos Eucaliptos,7814161,0,Ativa,Não,Sim,Lagoa Aerada, ,0,0.82999998,0,0,4309209,RM Porto Alegre - RS,LAG
-51.3626389999999,-30.1097389999999,1928,4309308_ETE_2,ETE Jardim dos Lagos,791121,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.60000002,0,0,4309308,RM Porto Alegre - RS,RAN
-51.361693945,-30.094893633,1929,4309308_ETE_1,ETE Guaíba,791121,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Lagoa de Aguapés/Banhado com Macrófitas, ,0,0.89999998,0,0,4309308,RM Porto Alegre - RS,RAN
-50.8081549999999,-29.6826972289999,1930,4310108_ETE_1,ETE COHAB - Igrejinha,78221,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.63,0,0,4310108,RM Porto Alegre - RS,SIM
-53.9167849999999,-28.356884,1931,4310207_ETE_1,ETE Fontes do Potiribu,82746112,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Disposição no Solo (Infiltração no Solo/Escoamento Superficial/Escada de Aeração/Área Alagada - Banhado), ,0,0.95999998,0,0,4310207, ,RAN
-53.5776319999999,-29.5147689999999,1932,4310751_ETE_1,ETE Ivorá,7893442,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.73000002,0,0,4310751, ,SIM
-53.369153,-32.569017,1933,4311007_ETE_1,ETE Jaguarão,7944155,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.33000001,0,0,4311007, ,SIM
-51.979994,-29.4599279999999,1934,4311403_ETE_1,ETE Moinhos,786179,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.76999998,0,0,4311403, ,RAN
-51.0797229999999,-29.694901,1935,4313409_ETE_2,ETE Morada dos Eucaliptos,782159,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Lodos Ativados com Zona Anóxica, ,0,0.85000002,0,0,4313409,RM Porto Alegre - RS,RAN
-51.17202,-29.677221,1936,4313409_ETE_6,ETE Parque Residencial Novo Hamburgo,7821512,0,Ativa,Não,Sim,Lodos Ativados com Remoção Biológica de Nitrogênio (Zona Anóxica), ,0,0.89999998,0,0,4313409,RM Porto Alegre - RS,LAT
-51.066268,-29.7517089999999,1937,4313409_ETE_1,ETE Jardim da Figueira,782156,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.77999997,0,0,4313409,RM Porto Alegre - RS,LAT
-51.101984,-29.6942149999999,1938,4313409_ETE_3,ETE Mundo Novo - Lodos Ativados,782158,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada, ,0,0.92900002,0,0,4313409,RM Porto Alegre - RS,LAT
-51.101984,-29.6942149999999,1939,4313409_ETE_4,ETE Mundo Novo - Macrófitas,782158,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.89999998,0,0,4313409,RM Porto Alegre - RS,LAT
-51.12882696,-29.7238377739999,1940,4313409_ETE_5,ETE Nações Unidas,782154,0,Ativa,Não,Sim,Filtro Biológico + Decantação  (TRICKING FILTER SYSTEM), ,0,0.60000002,0,0,4313409,RM Porto Alegre - RS,MIS
-52.4435546449999,-28.2297600279999,1941,4314100_ETE_1,ETE Araucária - Passo Fundo,8279297,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoas Facultativas em Série + Lagoas de Maturação em Série, ,0,0.75999999,0,0,4314100, ,LAG
-52.3670499999999,-28.2197609999999,1942,4314100_ETE_2,ETE Arroio Miranda,82792983,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Disposição no Solo (Infiltração no Solo/Escoamento Superficial/Escada de Aeração/Área Alagada - Banhado), ,0,0.95999998,0,0,4314100, ,RAN
-52.326793869,-31.7806841519999,1943,4314407_ETE_2,ETE Porto - Pelotas,794132,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.40000001,0,0,4314407,Aglomeração Urbana do Sul - Rio Grande do Sul - RS,RAN
-52.4071489999999,-29.7000689999999,1944,4316808_ETE_1,ETE Jardim das Hortências,787423,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.85000002,0,0,4316808, ,SIM
-52.2405760629999,-31.7724132129999,1945,4314407_ETE_1,ETE Laranjal,79411,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Disposição no Solo (Infiltração no Solo/Escoamento Superficial/Escada de Aeração/Área Alagada - Banhado), ,0,0.75,0,0,4314407,Aglomeração Urbana do Sul - Rio Grande do Sul - RS,RAN
-55.5180559999999,-30.8783329999999,1946,4317103_ETE_1,ETE Parque do Imhoff,8268499,0,Ativa,Não,Sim,Fossa Séptica/Tanque Imhoff/Decanto-Digestor/Biodigestor, ,0,0.60000002,0,0,4317103, ,SIM
-52.357904494,-31.7504061509999,1947,4314407_ETE_3,ETE Rodoviária - Fragata,7941343,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.83999997,0,0,4314407,Aglomeração Urbana do Sul - Rio Grande do Sul - RS,LAG
-51.119646001,-30.081316,1948,4314902_ETE_3,ETE Esmeralda,7799981,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.63,0,0,4314902,RM Porto Alegre - RS,RAN
-51.216503637,-30.1661647989999,1949,4314902_ETE_10,ETE Serraria,77999781,2014,Ativa,Não,Sim,Lodos Ativados UNITANK,Rio Guaíba,789997,0.89999998,0,0,4314902,RM Porto Alegre - RS,LAT
-51.222572,-30.169429,1950,4314902_ETE_4,ETE Ipanema - Porto Alegre,7799979,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.75,0,0,4314902,RM Porto Alegre - RS,LAG
-51.151849,-30.1506919999999,1951,4314902_ETE_7,ETE Nova Restinga,77999782,0,Ativa,Não,Sim,Lagoa Facultativa + Disposição no Solo (Infiltração no Solo/Escoamento Superficial/Escada de Aeração), ,0,0.80000001,0,0,4314902,RM Porto Alegre - RS,LAG
-51.171292372,-30.215643929,1952,4314902_ETE_1,ETE Belém Novo,0,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoas Facultativas em Série + Lagoas de Maturação em Série, ,0,0.85000002,0,0,4314902,RM Porto Alegre - RS,LAG
-51.0803789999999,-30.2362209999999,1953,4314902_ETE_5,ETE Lami,7799975,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.85000002,0,0,4314902,RM Porto Alegre - RS,LAG
-51.193486,-29.9911989999999,1954,4314902_ETE_6,ETE Navegantes - Porto Alegre,7814111,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.70999998,0,0,4314902,RM Porto Alegre - RS,LAT
-51.137874,-29.970854,1955,4314902_ETE_9,ETE Sarandi - Porto Alegre,7814112,2014,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados de Aeração Prolongada,Rio Gravataí,101926,0.89999998,0,0,4314902,RM Porto Alegre - RS,RAN
